Faction,Race,Class,Level,Count
Horde,Tauren,Paladin,36,21
Horde,Tauren,Paladin,37,26
Horde,Tauren,Paladin,38,22
Horde,Tauren,Paladin,39,16
Horde,Tauren,Paladin,40,40
Horde,Tauren,Paladin,41,26
Horde,Tauren,Paladin,42,28
Horde,Tauren,Paladin,43,24
Horde,Tauren,Paladin,44,24
Horde,Tauren,Paladin,45,29
Horde,Tauren,Paladin,46,20
Horde,Tauren,Paladin,47,15
Horde,Tauren,Paladin,48,30
Horde,Tauren,Paladin,49,18
Horde,Tauren,Paladin,50,18
Horde,Tauren,Paladin,51,23
Horde,Tauren,Paladin,52,21
Horde,Tauren,Paladin,53,31
Horde,Tauren,Paladin,54,35
Horde,Tauren,Paladin,55,36
Horde,Tauren,Paladin,56,18
Horde,Tauren,Paladin,57,17
Horde,Tauren,Paladin,58,14
Horde,Tauren,Paladin,59,9
Horde,Tauren,Paladin,60,25
Horde,Tauren,Paladin,61,23
Horde,Tauren,Paladin,62,20
Horde,Tauren,Paladin,63,18
Horde,Tauren,Paladin,64,26
Horde,Tauren,Paladin,65,26
Horde,Tauren,Paladin,66,21
Horde,Tauren,Paladin,67,31
Horde,Tauren,Paladin,68,31
Horde,Tauren,Paladin,69,33
Horde,Tauren,Paladin,70,60
Horde,Tauren,Paladin,71,31
Horde,Tauren,Paladin,72,15
Horde,Tauren,Paladin,73,21
Horde,Tauren,Paladin,74,21
Horde,Tauren,Paladin,75,22
Horde,Tauren,Paladin,76,21
Horde,Tauren,Paladin,77,18
Horde,Tauren,Paladin,78,26
Horde,Tauren,Paladin,79,30
Horde,Tauren,Paladin,80,132
Horde,Tauren,Paladin,81,96
Horde,Tauren,Paladin,82,59
Horde,Tauren,Paladin,83,54
Horde,Tauren,Paladin,84,77
Horde,Tauren,Paladin,85,607
Horde,Tauren,Paladin,86,231
Horde,Tauren,Paladin,87,219
Horde,Tauren,Paladin,88,154
Horde,Tauren,Paladin,89,164
Horde,Tauren,Paladin,90,2770
Horde,Tauren,Priest,11,17
Horde,Tauren,Priest,12,14
Horde,Tauren,Priest,13,12
Horde,Tauren,Priest,14,5
Horde,Tauren,Priest,15,10
Horde,Tauren,Priest,16,1
Horde,Tauren,Priest,17,12
Horde,Tauren,Priest,18,5
Horde,Tauren,Priest,19,3
Horde,Tauren,Priest,20,10
Horde,Tauren,Priest,21,6
Horde,Tauren,Priest,22,9
Horde,Tauren,Priest,23,4
Horde,Tauren,Priest,24,6
Horde,Tauren,Priest,25,7
Horde,Tauren,Priest,26,4
Horde,Tauren,Priest,27,8
Horde,Tauren,Priest,28,6
Horde,Tauren,Priest,29,4
Horde,Tauren,Priest,30,1
Horde,Tauren,Priest,31,7
Horde,Tauren,Priest,32,2
Horde,Tauren,Priest,33,5
Horde,Tauren,Priest,34,4
Horde,Tauren,Priest,35,6
Horde,Tauren,Priest,37,10
Horde,Tauren,Priest,39,2
Horde,Tauren,Priest,40,9
Horde,Tauren,Priest,41,3
Horde,Tauren,Priest,42,6
Horde,Tauren,Priest,43,7
Horde,Tauren,Priest,44,4
Horde,Tauren,Priest,45,6
Horde,Tauren,Priest,46,3
Horde,Tauren,Priest,47,5
Horde,Tauren,Priest,49,2
Horde,Tauren,Priest,50,3
Horde,Tauren,Priest,51,6
Horde,Tauren,Priest,52,2
Horde,Tauren,Priest,54,3
Horde,Tauren,Priest,55,4
Horde,Tauren,Priest,56,2
Horde,Tauren,Priest,57,2
Horde,Tauren,Priest,58,2
Horde,Tauren,Priest,59,1
Horde,Tauren,Priest,60,5
Horde,Tauren,Priest,61,2
Horde,Tauren,Priest,63,1
Horde,Tauren,Priest,64,2
Horde,Tauren,Priest,65,2
Horde,Tauren,Priest,66,4
Horde,Tauren,Priest,67,2
Horde,Tauren,Priest,68,3
Horde,Tauren,Priest,69,3
Horde,Tauren,Priest,70,7
Horde,Tauren,Priest,71,7
Horde,Tauren,Priest,72,2
Horde,Tauren,Priest,73,5
Horde,Tauren,Priest,74,6
Horde,Tauren,Priest,75,3
Horde,Tauren,Priest,76,2
Horde,Tauren,Priest,77,3
Horde,Tauren,Priest,78,1
Horde,Tauren,Priest,79,7
Horde,Tauren,Priest,80,4
Horde,Tauren,Priest,81,8
Horde,Tauren,Priest,82,9
Horde,Tauren,Priest,83,13
Horde,Tauren,Priest,84,6
Horde,Tauren,Priest,85,75
Horde,Tauren,Priest,86,36
Horde,Tauren,Priest,87,39
Horde,Tauren,Priest,88,24
Horde,Tauren,Priest,89,21
Horde,Tauren,Priest,90,279
Horde,Tauren,Shaman,11,29
Horde,Tauren,Shaman,12,32
Horde,Tauren,Shaman,13,17
Horde,Tauren,Shaman,14,23
Horde,Tauren,Shaman,15,16
Horde,Tauren,Shaman,16,17
Horde,Tauren,Shaman,17,9
Horde,Tauren,Shaman,18,16
Horde,Tauren,Shaman,19,22
Horde,Tauren,Shaman,20,54
Horde,Tauren,Shaman,21,16
Horde,Tauren,Shaman,22,22
Horde,Tauren,Shaman,23,14
Horde,Tauren,Shaman,24,17
Horde,Tauren,Shaman,25,16
Horde,Tauren,Shaman,26,15
Horde,Tauren,Shaman,27,16
Horde,Tauren,Shaman,28,13
Horde,Tauren,Shaman,29,12
Horde,Tauren,Shaman,30,11
Horde,Tauren,Shaman,31,17
Horde,Tauren,Shaman,32,5
Horde,Tauren,Shaman,33,11
Horde,Tauren,Shaman,34,9
Horde,Tauren,Shaman,35,17
Horde,Tauren,Shaman,36,7
Horde,Tauren,Shaman,37,7
Horde,Tauren,Shaman,38,6
Horde,Tauren,Shaman,39,9
Horde,Tauren,Shaman,40,25
Horde,Tauren,Shaman,41,17
Horde,Tauren,Shaman,42,11
Horde,Tauren,Shaman,43,9
Horde,Tauren,Shaman,44,13
Horde,Tauren,Shaman,45,9
Horde,Tauren,Shaman,46,7
Horde,Tauren,Shaman,47,13
Horde,Tauren,Shaman,48,8
Horde,Tauren,Shaman,49,5
Horde,Tauren,Shaman,50,6
Horde,Tauren,Shaman,51,9
Horde,Tauren,Shaman,52,7
Horde,Tauren,Shaman,53,8
Horde,Tauren,Shaman,54,12
Horde,Tauren,Shaman,55,13
Horde,Tauren,Shaman,56,6
Horde,Tauren,Shaman,57,9
Horde,Tauren,Shaman,58,4
Horde,Tauren,Shaman,59,6
Horde,Tauren,Shaman,60,12
Horde,Tauren,Shaman,61,5
Horde,Tauren,Shaman,62,6
Horde,Tauren,Shaman,63,5
Horde,Tauren,Shaman,64,11
Horde,Tauren,Shaman,65,9
Horde,Tauren,Shaman,66,3
Horde,Tauren,Shaman,67,10
Horde,Tauren,Shaman,68,7
Horde,Tauren,Shaman,69,10
Horde,Tauren,Shaman,70,31
Horde,Tauren,Shaman,71,14
Horde,Tauren,Shaman,72,13
Horde,Tauren,Shaman,73,9
Horde,Tauren,Shaman,74,15
Horde,Tauren,Shaman,75,19
Horde,Tauren,Shaman,76,13
Horde,Tauren,Shaman,77,7
Horde,Tauren,Shaman,78,7
Horde,Tauren,Shaman,79,10
Horde,Tauren,Shaman,80,57
Horde,Tauren,Shaman,81,21
Horde,Tauren,Shaman,82,26
Horde,Tauren,Shaman,83,36
Horde,Tauren,Shaman,84,42
Horde,Tauren,Shaman,85,323
Horde,Tauren,Shaman,86,168
Horde,Tauren,Shaman,87,177
Horde,Tauren,Shaman,88,133
Horde,Tauren,Shaman,89,114
Horde,Tauren,Shaman,90,2438
Horde,Tauren,Warrior,11,43
Horde,Tauren,Warrior,12,24
Horde,Tauren,Warrior,13,24
Horde,Tauren,Warrior,14,20
Horde,Tauren,Warrior,15,20
Horde,Tauren,Warrior,16,14
Horde,Tauren,Warrior,17,17
Horde,Tauren,Warrior,18,13
Horde,Tauren,Warrior,19,23
Horde,Tauren,Warrior,20,37
Horde,Tauren,Warrior,21,22
Horde,Tauren,Warrior,22,17
Horde,Tauren,Warrior,23,21
Horde,Tauren,Warrior,24,20
Horde,Tauren,Warrior,25,16
Horde,Tauren,Warrior,26,10
Horde,Tauren,Warrior,27,11
Horde,Tauren,Warrior,28,17
Horde,Tauren,Warrior,29,9
Horde,Tauren,Warrior,30,8
Horde,Tauren,Warrior,31,20
Horde,Tauren,Warrior,32,15
Horde,Tauren,Warrior,33,15
Horde,Tauren,Warrior,34,6
Horde,Tauren,Warrior,35,9
Horde,Tauren,Warrior,36,19
Horde,Tauren,Warrior,37,11
Horde,Tauren,Warrior,38,14
Horde,Tauren,Warrior,39,12
Horde,Tauren,Warrior,40,25
Horde,Tauren,Warrior,41,20
Horde,Tauren,Warrior,42,21
Horde,Tauren,Warrior,43,14
Horde,Tauren,Warrior,44,12
Horde,Tauren,Warrior,45,14
Horde,Tauren,Warrior,46,14
Horde,Tauren,Warrior,47,12
Horde,Tauren,Warrior,48,12
Horde,Tauren,Warrior,49,17
Horde,Tauren,Warrior,50,15
Horde,Tauren,Warrior,51,14
Horde,Tauren,Warrior,52,13
Horde,Tauren,Warrior,53,23
Horde,Tauren,Warrior,54,12
Horde,Tauren,Warrior,55,15
Horde,Tauren,Warrior,56,9
Horde,Tauren,Warrior,57,13
Horde,Tauren,Warrior,58,15
Horde,Tauren,Warrior,59,10
Horde,Tauren,Warrior,60,21
Horde,Tauren,Warrior,61,19
Horde,Tauren,Warrior,62,15
Horde,Tauren,Warrior,63,13
Horde,Tauren,Warrior,64,16
Horde,Tauren,Warrior,65,26
Horde,Tauren,Warrior,66,20
Horde,Tauren,Warrior,67,16
Horde,Tauren,Warrior,68,15
Horde,Tauren,Warrior,69,12
Horde,Tauren,Warrior,70,34
Horde,Tauren,Warrior,71,15
Horde,Tauren,Warrior,72,19
Horde,Tauren,Warrior,73,18
Horde,Tauren,Warrior,74,16
Horde,Tauren,Warrior,75,15
Horde,Tauren,Warrior,76,16
Horde,Tauren,Warrior,77,13
Horde,Tauren,Warrior,78,9
Horde,Tauren,Warrior,79,11
Horde,Tauren,Warrior,80,72
Horde,Tauren,Warrior,81,42
Horde,Tauren,Warrior,82,26
Horde,Tauren,Warrior,83,48
Horde,Tauren,Warrior,84,44
Horde,Tauren,Warrior,85,452
Horde,Tauren,Warrior,86,228
Horde,Tauren,Warrior,87,184
Horde,Tauren,Warrior,88,209
Horde,Tauren,Warrior,89,149
Horde,Tauren,Warrior,90,3242
Horde,Troll,Death Knight,55,22
Horde,Troll,Death Knight,56,19
Horde,Troll,Death Knight,57,9
Horde,Troll,Death Knight,58,38
Horde,Troll,Death Knight,59,13
Horde,Troll,Death Knight,60,21
Horde,Troll,Death Knight,61,11
Horde,Troll,Death Knight,62,10
Horde,Troll,Death Knight,63,6
Horde,Troll,Death Knight,64,5
Horde,Troll,Death Knight,65,8
Horde,Troll,Death Knight,66,14
Horde,Troll,Death Knight,67,8
Horde,Troll,Death Knight,68,3
Horde,Troll,Death Knight,69,3
Horde,Troll,Death Knight,70,13
Horde,Troll,Death Knight,71,8
Horde,Troll,Death Knight,72,8
Horde,Troll,Death Knight,73,9
Horde,Troll,Death Knight,74,2
Horde,Troll,Death Knight,75,6
Horde,Troll,Death Knight,76,8
Horde,Troll,Death Knight,77,7
Horde,Troll,Death Knight,78,3
Horde,Troll,Death Knight,79,1
Horde,Troll,Death Knight,80,21
Horde,Troll,Death Knight,81,7
Horde,Troll,Death Knight,82,10
Horde,Troll,Death Knight,83,12
Horde,Troll,Death Knight,84,10
Horde,Troll,Death Knight,85,108
Horde,Troll,Death Knight,86,54
Horde,Troll,Death Knight,87,44
Horde,Troll,Death Knight,88,32
Horde,Troll,Death Knight,89,35
Horde,Troll,Death Knight,90,499
Horde,Troll,Druid,11,71
Horde,Troll,Druid,12,54
Horde,Troll,Druid,13,59
Horde,Troll,Druid,14,56
Horde,Troll,Druid,15,41
Horde,Troll,Druid,16,35
Horde,Troll,Druid,17,40
Horde,Troll,Druid,18,46
Horde,Troll,Druid,19,50
Horde,Troll,Druid,20,92
Horde,Troll,Druid,21,44
Horde,Troll,Druid,22,53
Horde,Troll,Druid,23,52
Horde,Troll,Druid,24,50
Horde,Troll,Druid,25,47
Horde,Troll,Druid,26,32
Horde,Troll,Druid,27,48
Horde,Troll,Druid,28,25
Horde,Troll,Druid,29,33
Horde,Troll,Druid,30,36
Horde,Troll,Druid,31,25
Horde,Troll,Druid,32,39
Horde,Troll,Druid,33,33
Horde,Troll,Druid,34,36
Horde,Troll,Druid,35,34
Horde,Troll,Druid,36,37
Horde,Troll,Druid,37,33
Horde,Troll,Druid,38,30
Horde,Troll,Druid,39,34
Horde,Troll,Druid,40,48
Horde,Troll,Druid,41,36
Horde,Troll,Druid,42,39
Horde,Troll,Druid,43,37
Horde,Troll,Druid,44,27
Horde,Troll,Druid,45,38
Horde,Troll,Druid,46,21
Horde,Troll,Druid,47,26
Horde,Troll,Druid,48,25
Horde,Troll,Druid,49,29
Horde,Troll,Druid,50,28
Horde,Troll,Druid,51,24
Horde,Troll,Druid,52,24
Horde,Troll,Druid,53,35
Horde,Troll,Druid,54,23
Horde,Troll,Druid,55,29
Horde,Troll,Druid,56,33
Horde,Troll,Druid,57,16
Horde,Troll,Druid,58,16
Horde,Troll,Druid,59,17
Horde,Troll,Druid,60,35
Horde,Troll,Druid,61,31
Horde,Troll,Druid,62,38
Horde,Troll,Druid,63,30
Horde,Troll,Druid,64,34
Horde,Troll,Druid,65,29
Horde,Troll,Druid,66,30
Horde,Troll,Druid,67,32
Horde,Troll,Druid,68,27
Horde,Troll,Druid,69,41
Horde,Troll,Druid,70,64
Horde,Troll,Druid,71,35
Horde,Troll,Druid,72,27
Horde,Troll,Druid,73,23
Horde,Troll,Druid,74,35
Horde,Troll,Druid,75,33
Horde,Troll,Druid,76,38
Horde,Troll,Druid,77,35
Horde,Troll,Druid,78,30
Horde,Troll,Druid,79,26
Horde,Troll,Druid,80,104
Horde,Troll,Druid,81,53
Horde,Troll,Druid,82,66
Horde,Troll,Druid,83,57
Horde,Troll,Druid,84,64
Horde,Troll,Druid,85,656
Horde,Troll,Druid,86,307
Horde,Troll,Druid,87,308
Horde,Troll,Druid,88,278
Horde,Troll,Druid,89,220
Horde,Troll,Druid,90,4553
Horde,Troll,Hunter,11,40
Horde,Troll,Hunter,12,38
Horde,Troll,Hunter,13,34
Horde,Troll,Hunter,14,34
Horde,Troll,Hunter,15,40
Horde,Troll,Hunter,16,20
Horde,Troll,Hunter,17,23
Horde,Troll,Hunter,18,24
Horde,Troll,Hunter,19,45
Horde,Troll,Hunter,20,54
Horde,Troll,Hunter,21,30
Horde,Troll,Hunter,22,20
Horde,Troll,Hunter,23,25
Horde,Troll,Hunter,24,23
Horde,Troll,Hunter,25,20
Horde,Troll,Hunter,26,22
Horde,Troll,Hunter,27,13
Horde,Troll,Hunter,28,13
Horde,Troll,Hunter,29,20
Horde,Troll,Hunter,30,15
Horde,Troll,Hunter,31,12
Horde,Troll,Hunter,32,22
Horde,Troll,Hunter,33,12
Horde,Troll,Hunter,34,24
Horde,Troll,Hunter,35,20
Horde,Troll,Hunter,36,17
Horde,Troll,Hunter,37,21
Horde,Troll,Hunter,38,22
Horde,Troll,Hunter,39,18
Horde,Troll,Hunter,40,16
Horde,Troll,Hunter,41,23
Horde,Troll,Hunter,42,16
Horde,Troll,Hunter,43,18
Horde,Troll,Hunter,44,24
Horde,Troll,Hunter,45,22
Horde,Troll,Hunter,46,15
Horde,Troll,Hunter,47,11
Horde,Troll,Hunter,48,13
Horde,Troll,Hunter,49,14
Horde,Troll,Hunter,50,18
Horde,Troll,Hunter,51,12
Horde,Troll,Hunter,52,17
Horde,Troll,Hunter,53,11
Horde,Troll,Hunter,54,15
Horde,Troll,Hunter,55,15
Horde,Troll,Hunter,56,24
Horde,Troll,Hunter,57,15
Horde,Troll,Hunter,58,17
Horde,Troll,Hunter,59,8
Horde,Troll,Hunter,60,21
Horde,Troll,Hunter,61,15
Horde,Troll,Hunter,62,12
Horde,Troll,Hunter,63,14
Horde,Troll,Hunter,64,22
Horde,Troll,Hunter,65,22
Horde,Troll,Hunter,66,25
Horde,Troll,Hunter,67,22
Horde,Troll,Hunter,68,29
Horde,Troll,Hunter,69,9
Horde,Troll,Hunter,70,23
Horde,Troll,Hunter,71,23
Horde,Troll,Hunter,72,22
Horde,Troll,Hunter,73,16
Horde,Troll,Hunter,74,16
Horde,Troll,Hunter,75,18
Horde,Troll,Hunter,76,18
Horde,Troll,Hunter,77,20
Horde,Troll,Hunter,78,15
Horde,Troll,Hunter,79,15
Horde,Troll,Hunter,80,130
Horde,Troll,Hunter,81,36
Horde,Troll,Hunter,82,53
Horde,Troll,Hunter,83,37
Horde,Troll,Hunter,84,53
Horde,Troll,Hunter,85,454
Horde,Troll,Hunter,86,241
Horde,Troll,Hunter,87,243
Horde,Troll,Hunter,88,173
Horde,Troll,Hunter,89,164
Horde,Troll,Hunter,90,2954
Horde,Troll,Mage,11,12
Horde,Troll,Mage,12,10
Horde,Troll,Mage,13,8
Horde,Troll,Mage,14,10
Horde,Troll,Mage,15,15
Horde,Troll,Mage,16,2
Horde,Troll,Mage,17,12
Horde,Troll,Mage,18,6
Horde,Troll,Mage,19,6
Horde,Troll,Mage,20,6
Horde,Troll,Mage,21,11
Horde,Troll,Mage,22,8
Horde,Troll,Mage,23,8
Horde,Troll,Mage,24,7
Horde,Troll,Mage,25,7
Horde,Troll,Mage,26,5
Horde,Troll,Mage,27,3
Horde,Troll,Mage,28,4
Horde,Troll,Mage,29,7
Horde,Troll,Mage,30,5
Horde,Troll,Mage,31,5
Horde,Troll,Mage,32,5
Horde,Troll,Mage,33,3
Horde,Troll,Mage,34,8
Horde,Troll,Mage,35,4
Horde,Troll,Mage,36,5
Horde,Troll,Mage,37,3
Horde,Troll,Mage,38,2
Horde,Troll,Mage,39,6
Horde,Troll,Mage,40,2
Horde,Troll,Mage,41,4
Horde,Troll,Mage,42,9
Horde,Troll,Mage,43,6
Horde,Troll,Mage,44,9
Horde,Troll,Mage,45,8
Horde,Troll,Mage,46,8
Horde,Troll,Mage,47,5
Horde,Troll,Mage,48,5
Horde,Troll,Mage,49,9
Horde,Troll,Mage,50,5
Horde,Troll,Mage,51,9
Horde,Troll,Mage,52,5
Horde,Troll,Mage,53,4
Horde,Troll,Mage,54,7
Horde,Troll,Mage,55,6
Horde,Troll,Mage,56,10
Horde,Troll,Mage,57,1
Horde,Troll,Mage,58,4
Horde,Troll,Mage,59,5
Horde,Troll,Mage,60,5
Horde,Troll,Mage,61,3
Horde,Troll,Mage,62,3
Horde,Troll,Mage,63,8
Horde,Troll,Mage,64,7
Horde,Troll,Mage,65,8
Horde,Troll,Mage,66,7
Horde,Troll,Mage,67,4
Horde,Troll,Mage,68,8
Horde,Troll,Mage,69,6
Horde,Troll,Mage,70,13
Horde,Troll,Mage,71,4
Horde,Troll,Mage,72,10
Horde,Troll,Mage,73,8
Horde,Troll,Mage,74,5
Horde,Troll,Mage,75,12
Horde,Troll,Mage,76,6
Horde,Troll,Mage,77,9
Horde,Troll,Mage,78,7
Horde,Troll,Mage,79,5
Horde,Troll,Mage,80,37
Horde,Troll,Mage,81,17
Horde,Troll,Mage,82,18
Horde,Troll,Mage,83,18
Horde,Troll,Mage,84,14
Horde,Troll,Mage,85,298
Horde,Troll,Mage,86,131
Horde,Troll,Mage,87,133
Horde,Troll,Mage,88,124
Horde,Troll,Mage,89,96
Horde,Troll,Mage,90,1872
Horde,Troll,Monk,11,12
Horde,Troll,Monk,12,7
Horde,Troll,Monk,13,9
Horde,Troll,Monk,14,7
Horde,Troll,Monk,15,9
Horde,Troll,Monk,16,6
Horde,Troll,Monk,17,5
Horde,Troll,Monk,18,5
Horde,Troll,Monk,19,4
Horde,Troll,Monk,20,5
Horde,Troll,Monk,21,5
Horde,Troll,Monk,22,6
Horde,Troll,Monk,23,7
Horde,Troll,Monk,24,5
Horde,Troll,Monk,25,4
Horde,Troll,Monk,26,5
Horde,Troll,Monk,27,7
Horde,Troll,Monk,28,6
Horde,Troll,Monk,29,3
Horde,Troll,Monk,30,4
Horde,Troll,Monk,31,2
Horde,Troll,Monk,32,5
Horde,Troll,Monk,33,3
Horde,Troll,Monk,34,5
Horde,Troll,Monk,35,7
Horde,Troll,Monk,36,4
Horde,Troll,Monk,37,4
Horde,Troll,Monk,38,3
Horde,Troll,Monk,39,3
Horde,Troll,Monk,40,4
Horde,Troll,Monk,41,6
Horde,Troll,Monk,42,3
Horde,Troll,Monk,43,5
Horde,Troll,Monk,44,4
Horde,Troll,Monk,45,2
Horde,Troll,Monk,46,7
Horde,Troll,Monk,47,7
Horde,Troll,Monk,48,5
Horde,Troll,Monk,49,3
Horde,Troll,Monk,50,9
Horde,Troll,Monk,51,3
Horde,Troll,Monk,52,5
Horde,Troll,Monk,53,2
Horde,Troll,Monk,54,2
Horde,Troll,Monk,55,7
Horde,Troll,Monk,56,1
Horde,Troll,Monk,57,3
Horde,Troll,Monk,58,3
Horde,Troll,Monk,60,1
Horde,Troll,Monk,61,1
Horde,Troll,Monk,62,4
Horde,Troll,Monk,63,1
Horde,Troll,Monk,64,5
Horde,Troll,Monk,65,1
Horde,Troll,Monk,66,3
Horde,Troll,Monk,67,2
Horde,Troll,Monk,68,3
Horde,Troll,Monk,69,3
Horde,Troll,Monk,70,1
Horde,Troll,Monk,71,3
Horde,Troll,Monk,72,2
Horde,Troll,Monk,73,1
Horde,Troll,Monk,74,3
Horde,Troll,Monk,76,1
Horde,Troll,Monk,77,1
Horde,Troll,Monk,78,4
Horde,Troll,Monk,79,3
Horde,Troll,Monk,80,3
Horde,Troll,Monk,81,4
Horde,Troll,Monk,82,2
Horde,Troll,Monk,83,2
Horde,Troll,Monk,84,5
Horde,Troll,Monk,85,6
Horde,Troll,Monk,86,7
Horde,Troll,Monk,87,5
Horde,Troll,Monk,88,4
Horde,Troll,Monk,89,6
Horde,Troll,Monk,90,140
Horde,Troll,Priest,11,15
Horde,Troll,Priest,12,10
Horde,Troll,Priest,13,10
Horde,Troll,Priest,14,9
Horde,Troll,Priest,15,12
Horde,Troll,Priest,16,6
Horde,Troll,Priest,17,10
Horde,Troll,Priest,18,10
Horde,Troll,Priest,19,6
Horde,Troll,Priest,20,19
Horde,Troll,Priest,21,13
Horde,Troll,Priest,22,4
Horde,Troll,Priest,23,11
Horde,Troll,Priest,24,15
Horde,Troll,Priest,25,3
Horde,Troll,Priest,26,5
Horde,Troll,Priest,27,7
Horde,Troll,Priest,28,6
Horde,Troll,Priest,29,7
Horde,Troll,Priest,30,9
Horde,Troll,Priest,31,8
Horde,Troll,Priest,32,5
Horde,Troll,Priest,33,5
Horde,Troll,Priest,34,5
Horde,Troll,Priest,35,3
Horde,Troll,Priest,36,4
Horde,Troll,Priest,37,6
Horde,Troll,Priest,38,4
Horde,Troll,Priest,39,3
Horde,Troll,Priest,40,11
Horde,Troll,Priest,41,6
Horde,Troll,Priest,42,9
Horde,Troll,Priest,43,7
Horde,Troll,Priest,44,8
Horde,Troll,Priest,45,1
Horde,Troll,Priest,46,10
Horde,Troll,Priest,47,5
Horde,Troll,Priest,48,4
Horde,Troll,Priest,49,6
Horde,Troll,Priest,50,7
Horde,Troll,Priest,51,5
Horde,Troll,Priest,52,4
Horde,Troll,Priest,53,5
Horde,Troll,Priest,54,3
Horde,Troll,Priest,55,6
Horde,Troll,Priest,56,12
Horde,Troll,Priest,57,5
Horde,Troll,Priest,58,3
Horde,Troll,Priest,59,5
Horde,Troll,Priest,60,4
Horde,Troll,Priest,61,6
Horde,Troll,Priest,62,4
Horde,Troll,Priest,63,11
Horde,Troll,Priest,64,8
Horde,Troll,Priest,65,9
Horde,Troll,Priest,66,4
Horde,Troll,Priest,67,11
Horde,Troll,Priest,68,6
Horde,Troll,Priest,69,13
Horde,Troll,Priest,70,23
Horde,Troll,Priest,71,7
Horde,Troll,Priest,72,12
Horde,Troll,Priest,73,9
Horde,Troll,Priest,74,5
Horde,Troll,Priest,75,8
Horde,Troll,Priest,76,4
Horde,Troll,Priest,77,6
Horde,Troll,Priest,78,4
Horde,Troll,Priest,79,10
Horde,Troll,Priest,80,27
Horde,Troll,Priest,81,12
Horde,Troll,Priest,82,22
Horde,Troll,Priest,83,17
Horde,Troll,Priest,84,22
Horde,Troll,Priest,85,216
Horde,Troll,Priest,86,76
Horde,Troll,Priest,87,90
Horde,Troll,Priest,88,68
Horde,Troll,Priest,89,67
Horde,Troll,Priest,90,1469
Horde,Troll,Rogue,11,12
Horde,Troll,Rogue,12,10
Horde,Troll,Rogue,13,11
Horde,Troll,Rogue,14,7
Horde,Troll,Rogue,15,2
Horde,Troll,Rogue,16,6
Horde,Troll,Rogue,17,9
Horde,Troll,Rogue,18,8
Horde,Troll,Rogue,19,12
Horde,Troll,Rogue,20,15
Horde,Troll,Rogue,21,7
Horde,Troll,Rogue,22,6
Horde,Troll,Rogue,23,9
Horde,Troll,Rogue,24,7
Horde,Troll,Rogue,25,3
Horde,Troll,Rogue,26,9
Horde,Troll,Rogue,27,4
Horde,Troll,Rogue,28,5
Horde,Troll,Rogue,29,3
Horde,Troll,Rogue,30,6
Horde,Troll,Rogue,31,7
Horde,Troll,Rogue,32,5
Horde,Troll,Rogue,33,4
Horde,Troll,Rogue,34,11
Horde,Troll,Rogue,35,5
Horde,Troll,Rogue,36,2
Horde,Troll,Rogue,37,6
Horde,Troll,Rogue,38,4
Horde,Troll,Rogue,39,3
Horde,Troll,Rogue,40,11
Horde,Troll,Rogue,41,7
Horde,Troll,Rogue,42,1
Horde,Troll,Rogue,43,5
Horde,Troll,Rogue,44,4
Horde,Troll,Rogue,45,5
Horde,Troll,Rogue,46,3
Horde,Troll,Rogue,47,1
Horde,Troll,Rogue,48,3
Horde,Troll,Rogue,49,1
Horde,Troll,Rogue,50,6
Horde,Troll,Rogue,51,2
Horde,Troll,Rogue,52,5
Horde,Troll,Rogue,53,3
Horde,Troll,Rogue,54,3
Horde,Troll,Rogue,55,3
Horde,Troll,Rogue,56,1
Horde,Troll,Rogue,57,2
Horde,Troll,Rogue,58,4
Horde,Troll,Rogue,59,1
Horde,Troll,Rogue,60,2
Horde,Troll,Rogue,61,4
Horde,Troll,Rogue,62,7
Horde,Troll,Rogue,63,4
Horde,Troll,Rogue,64,3
Horde,Troll,Rogue,65,6
Horde,Troll,Rogue,66,12
Horde,Troll,Rogue,67,8
Horde,Troll,Rogue,68,5
Horde,Troll,Rogue,69,8
Horde,Troll,Rogue,70,15
Horde,Troll,Rogue,71,4
Horde,Troll,Rogue,72,6
Horde,Troll,Rogue,73,6
Horde,Troll,Rogue,74,5
Horde,Troll,Rogue,75,5
Horde,Troll,Rogue,76,10
Horde,Troll,Rogue,77,7
Horde,Troll,Rogue,78,7
Horde,Troll,Rogue,79,3
Horde,Troll,Rogue,80,28
Horde,Troll,Rogue,81,8
Horde,Troll,Rogue,82,14
Horde,Troll,Rogue,83,15
Horde,Troll,Rogue,84,14
Horde,Troll,Rogue,85,175
Horde,Troll,Rogue,86,68
Horde,Troll,Rogue,87,73
Horde,Troll,Rogue,88,49
Horde,Troll,Rogue,89,43
Horde,Troll,Rogue,90,787
Horde,Troll,Shaman,11,26
Horde,Troll,Shaman,12,21
Horde,Troll,Shaman,13,15
Horde,Troll,Shaman,14,19
Horde,Troll,Shaman,15,18
Horde,Troll,Shaman,16,2
Horde,Troll,Shaman,17,18
Horde,Troll,Shaman,18,4
Horde,Troll,Shaman,19,11
Horde,Troll,Shaman,20,44
Horde,Troll,Shaman,21,18
Horde,Troll,Shaman,22,11
Horde,Troll,Shaman,23,11
Horde,Troll,Shaman,24,11
Horde,Troll,Shaman,25,11
Horde,Troll,Shaman,26,20
Horde,Troll,Shaman,27,11
Horde,Troll,Shaman,28,11
Horde,Troll,Shaman,29,11
Horde,Troll,Shaman,30,21
Horde,Troll,Shaman,31,12
Horde,Troll,Shaman,32,8
